OMXAFGX	433,62	2014-05-16
OMXAFGX	433,80	2014-05-19
OMXAFGX	433,93	2014-05-20
OMXAFGX	435,03	2014-05-21
OMXAFGX	436,20	2014-05-22
OMXAFGX	437,23	2014-05-23
OMXAFGX	438,12	2014-05-26
OMXAFGX	438,76	2014-05-27
OMXAFGX	438,43	2014-05-28
OMXAFGX	440,45	2014-05-30
OMXAFGX	440,30	2014-06-02
OMXAFGX	439,01	2014-06-03
OMXAFGX	439,59	2014-06-04
OMXAFGX	437,57	2014-06-05
OMXAFGX	442,17	2014-06-09
OMXAFGX	442,04	2014-06-10
OMXAFGX	440,18	2014-06-11
OMXAFGX	439,86	2014-06-12
OMXAFGX	436,98	2014-06-13
OMXAFGX	433,57	2014-06-16
OMXAFGX	433,89	2014-06-17
OMXAFGX	432,85	2014-06-18
OMXAFGX	435,42	2014-06-19
OMXAFGX	438,41	2014-06-23
OMXAFGX	439,42	2014-06-24
OMXAFGX	433,99	2014-06-25
OMXAFGX	432,48	2014-06-26
OMXAFGX	434,55	2014-06-27
OMXAFGX	434,49	2014-06-30
OMXAFGX	436,57	2014-07-01
OMXAFGX	438,09	2014-07-02
OMXAFGX	445,19	2014-07-03
OMXAFGX	443,03	2014-07-04
OMXAFGX	441,66	2014-07-07
OMXAFGX	436,95	2014-07-08
OMXAFGX	436,06	2014-07-09
OMXAFGX	429,56	2014-07-10
OMXAFGX	430,32	2014-07-11
OMXAFGX	436,25	2014-07-14
OMXAFGX	432,77	2014-07-15
OMXAFGX	437,86	2014-07-16
OMXAFGX	433,52	2014-07-17
OMXAFGX	435,11	2014-07-18
OMXAFGX	433,55	2014-07-21
OMXAFGX	437,41	2014-07-22
OMXAFGX	437,58	2014-07-23
OMXAFGX	439,59	2014-07-24
OMXAFGX	438,79	2014-07-25
OMXAFGX	437,68	2014-07-28
OMXAFGX	437,17	2014-07-29
OMXAFGX	436,57	2014-07-30
OMXAFGX	431,35	2014-07-31
OMXAFGX	425,60	2014-08-01
OMXAFGX	425,63	2014-08-04
OMXAFGX	427,30	2014-08-05
OMXAFGX	420,55	2014-08-06
OMXAFGX	417,63	2014-08-07
OMXAFGX	415,87	2014-08-08
OMXAFGX	423,90	2014-08-11
OMXAFGX	422,41	2014-08-12
OMXAFGX	425,27	2014-08-13
OMXAFGX	423,48	2014-08-14
OMXAFGX	422,95	2014-08-15
OMXAFGX	427,93	2014-08-18
OMXAFGX	430,37	2014-08-19
OMXAFGX	429,68	2014-08-20
OMXAFGX	432,81	2014-08-21
OMXAFGX	432,06	2014-08-22
OMXAFGX	435,62	2014-08-25
OMXAFGX	436,81	2014-08-26
OMXAFGX	437,41	2014-08-27
OMXAFGX	433,06	2014-08-28
OMXAFGX	434,04	2014-08-29
OMXAFGX	433,42	2014-09-01
OMXAFGX	433,64	2014-09-02
OMXAFGX	436,81	2014-09-03
OMXAFGX	436,63	2014-09-04
OMXAFGX	433,70	2014-09-05
OMXAFGX	434,36	2014-09-08
OMXAFGX	431,62	2014-09-09
OMXAFGX	431,91	2014-09-10
OMXAFGX	430,47	2014-09-11
OMXAFGX	432,29	2014-09-12
OMXAFGX	433,06	2014-09-15
OMXAFGX	432,97	2014-09-16
OMXAFGX	436,28	2014-09-17
OMXAFGX	438,68	2014-09-18
OMXAFGX	439,63	2014-09-19
OMXAFGX	438,65	2014-09-22
OMXAFGX	434,55	2014-09-23
OMXAFGX	435,80	2014-09-24
OMXAFGX	430,66	2014-09-25
OMXAFGX	431,60	2014-09-26
OMXAFGX	430,53	2014-09-29
OMXAFGX	433,30	2014-09-30
OMXAFGX	427,09	2014-10-01
OMXAFGX	418,67	2014-10-02
OMXAFGX	423,09	2014-10-03
OMXAFGX	421,99	2014-10-06
OMXAFGX	413,10	2014-10-07
OMXAFGX	411,02	2014-10-08
OMXAFGX	408,37	2014-10-09
OMXAFGX	402,16	2014-10-10
OMXAFGX	399,42	2014-10-13
OMXAFGX	403,77	2014-10-14
OMXAFGX	392,77	2014-10-15
OMXAFGX	393,01	2014-10-16
OMXAFGX	405,09	2014-10-17
OMXAFGX	404,37	2014-10-20
OMXAFGX	414,13	2014-10-21
OMXAFGX	418,20	2014-10-22
OMXAFGX	423,40	2014-10-23
OMXAFGX	422,45	2014-10-24
OMXAFGX	423,04	2014-10-27
OMXAFGX	429,78	2014-10-28
OMXAFGX	432,62	2014-10-29
OMXAFGX	434,55	2014-10-30
OMXAFGX	439,90	2014-10-31
OMXAFGX	436,25	2014-11-03
OMXAFGX	436,58	2014-11-04
OMXAFGX	440,56	2014-11-05
OMXAFGX	441,07	2014-11-06
OMXAFGX	440,12	2014-11-07
OMXAFGX	442,46	2014-11-10
OMXAFGX	444,57	2014-11-11
OMXAFGX	440,58	2014-11-12
OMXAFGX	444,18	2014-11-13
OMXAFGX	442,59	2014-11-14
OMXAFGX	443,39	2014-11-17
OMXAFGX	446,68	2014-11-18
OMXAFGX	445,43	2014-11-19
OMXAFGX	444,28	2014-11-20
OMXAFGX	450,95	2014-11-21
OMXAFGX	453,75	2014-11-24
OMXAFGX	456,82	2014-11-25
OMXAFGX	453,95	2014-11-26
OMXAFGX	456,27	2014-11-27
OMXAFGX	454,67	2014-11-28
OMXAFGX	452,05	2014-12-01
OMXAFGX	452,13	2014-12-02
OMXAFGX	456,83	2014-12-03
OMXAFGX	452,21	2014-12-04
OMXAFGX	459,64	2014-12-05
OMXAFGX	457,98	2014-12-08
OMXAFGX	453,08	2014-12-09
OMXAFGX	454,04	2014-12-10
OMXAFGX	454,04	2014-12-11
OMXAFGX	446,24	2014-12-12
OMXAFGX	441,53	2014-12-15
OMXAFGX	442,36	2014-12-16
OMXAFGX	440,71	2014-12-17
OMXAFGX	451,94	2014-12-18
OMXAFGX	455,18	2014-12-19
OMXAFGX	458,39	2014-12-22
OMXAFGX	460,97	2014-12-23
OMXAFGX	463,13	2014-12-29
OMXAFGX	459,36	2014-12-30
OMXAFGX	459,99	2015-01-02
OMXAFGX	458,34	2015-01-05
OMXAFGX	448,24	2015-01-07
OMXAFGX	459,12	2015-01-08
OMXAFGX	456,02	2015-01-09
OMXAFGX	459,13	2015-01-12
OMXAFGX	462,33	2015-01-13
OMXAFGX	453,29	2015-01-14
OMXAFGX	459,37	2015-01-15
OMXAFGX	462,05	2015-01-16
OMXAFGX	464,43	2015-01-19
OMXAFGX	468,67	2015-01-20
OMXAFGX	471,26	2015-01-21
OMXAFGX	477,48	2015-01-22
OMXAFGX	481,29	2015-01-23
OMXAFGX	486,92	2015-01-26
OMXAFGX	480,26	2015-01-27
OMXAFGX	487,93	2015-01-28
OMXAFGX	490,29	2015-01-29
OMXAFGX	491,88	2015-01-30
OMXAFGX	493,01	2015-02-02
OMXAFGX	497,63	2015-02-03
OMXAFGX	494,74	2015-02-04
OMXAFGX	497,91	2015-02-05
OMXAFGX	501,96	2015-02-06
OMXAFGX	499,86	2015-02-09
OMXAFGX	503,96	2015-02-10
OMXAFGX	501,63	2015-02-11
OMXAFGX	512,13	2015-02-12
OMXAFGX	516,93	2015-02-13
OMXAFGX	517,81	2015-02-16
OMXAFGX	513,23	2015-02-17
OMXAFGX	520,20	2015-02-18
OMXAFGX	522,96	2015-02-19
OMXAFGX	523,00	2015-02-20
OMXAFGX	527,63	2015-02-23
OMXAFGX	529,00	2015-02-24
OMXAFGX	528,11	2015-02-25
OMXAFGX	529,91	2015-02-26
OMXAFGX	531,39	2015-02-27
OMXAFGX	529,60	2015-03-02
OMXAFGX	521,52	2015-03-03
OMXAFGX	520,37	2015-03-04
OMXAFGX	522,73	2015-03-05
OMXAFGX	519,92	2015-03-06
OMXAFGX	518,60	2015-03-09
OMXAFGX	512,61	2015-03-10
OMXAFGX	518,66	2015-03-11
OMXAFGX	518,57	2015-03-12
OMXAFGX	520,40	2015-03-13
OMXAFGX	527,23	2015-03-16
OMXAFGX	522,96	2015-03-17
OMXAFGX	530,92	2015-03-18
OMXAFGX	532,70	2015-03-19
OMXAFGX	534,27	2015-03-20
OMXAFGX	530,65	2015-03-23
OMXAFGX	532,42	2015-03-24
OMXAFGX	530,28	2015-03-25
OMXAFGX	524,33	2015-03-26
OMXAFGX	521,64	2015-03-27
OMXAFGX	529,56	2015-03-30
OMXAFGX	525,81	2015-03-31
OMXAFGX	526,55	2015-04-01
OMXAFGX	528,92	2015-04-02
OMXAFGX	535,84	2015-04-07
OMXAFGX	533,44	2015-04-08
OMXAFGX	537,32	2015-04-09
OMXAFGX	538,89	2015-04-10
OMXAFGX	539,82	2015-04-13
OMXAFGX	540,48	2015-04-14
OMXAFGX	543,09	2015-04-15
OMXAFGX	537,34	2015-04-16
OMXAFGX	527,05	2015-04-17
OMXAFGX	533,34	2015-04-20
OMXAFGX	538,97	2015-04-21
OMXAFGX	541,51	2015-04-22
OMXAFGX	536,82	2015-04-23
OMXAFGX	539,93	2015-04-24
OMXAFGX	547,28	2015-04-27
OMXAFGX	535,37	2015-04-28
OMXAFGX	522,23	2015-04-29
OMXAFGX	520,83	2015-04-30
OMXAFGX	523,11	2015-05-04
OMXAFGX	511,43	2015-05-05
OMXAFGX	506,52	2015-05-06
OMXAFGX	506,73	2015-05-07
OMXAFGX	515,38	2015-05-08
OMXAFGX	515,81	2015-05-11
OMXAFGX	509,94	2015-05-12
OMXAFGX	515,23	2015-05-13
OMXAFGX	515,41	2015-05-15
OMXAFGX	517,39	2015-05-18
OMXAFGX	521,90	2015-05-19
OMXAFGX	522,22	2015-05-20
OMXAFGX	523,69	2015-05-21
OMXAFGX	525,19	2015-05-22
OMXAFGX	525,82	2015-05-25
OMXAFGX	521,82	2015-05-26
OMXAFGX	528,90	2015-05-27
OMXAFGX	529,38	2015-05-28
OMXAFGX	522,74	2015-05-29
OMXAFGX	523,99	2015-06-01
OMXAFGX	520,16	2015-06-02
OMXAFGX	521,19	2015-06-03
OMXAFGX	515,69	2015-06-04
OMXAFGX	509,45	2015-06-05
OMXAFGX	504,13	2015-06-08
OMXAFGX	503,27	2015-06-09
OMXAFGX	510,06	2015-06-10
OMXAFGX	508,97	2015-06-11
OMXAFGX	505,85	2015-06-12
OMXAFGX	495,50	2015-06-15
OMXAFGX	500,68	2015-06-16
OMXAFGX	496,00	2015-06-17
OMXAFGX	494,36	2015-06-18
OMXAFGX	506,72	2015-06-22
OMXAFGX	511,64	2015-06-23
OMXAFGX	508,43	2015-06-24
OMXAFGX	506,02	2015-06-25
OMXAFGX	508,27	2015-06-26
OMXAFGX	494,00	2015-06-29
OMXAFGX	489,40	2015-06-30
OMXAFGX	499,62	2015-07-01
OMXAFGX	496,38	2015-07-02
OMXAFGX	494,55	2015-07-03
OMXAFGX	486,80	2015-07-06
OMXAFGX	483,09	2015-07-07
OMXAFGX	484,19	2015-07-08
OMXAFGX	493,83	2015-07-09
OMXAFGX	505,72	2015-07-10
OMXAFGX	513,77	2015-07-13
OMXAFGX	513,61	2015-07-14
OMXAFGX	509,35	2015-07-15
OMXAFGX	519,62	2015-07-16
OMXAFGX	519,44	2015-07-17
OMXAFGX	525,08	2015-07-20
OMXAFGX	520,99	2015-07-21
OMXAFGX	515,89	2015-07-22
OMXAFGX	515,91	2015-07-23
OMXAFGX	513,77	2015-07-24
OMXAFGX	503,50	2015-07-27
OMXAFGX	505,93	2015-07-28
OMXAFGX	508,87	2015-07-29
OMXAFGX	510,50	2015-07-30
OMXAFGX	513,80	2015-07-31
OMXAFGX	515,37	2015-08-03
OMXAFGX	513,69	2015-08-04
OMXAFGX	518,58	2015-08-05
OMXAFGX	517,39	2015-08-06
OMXAFGX	514,34	2015-08-07
OMXAFGX	522,21	2015-08-10
OMXAFGX	516,33	2015-08-11
OMXAFGX	504,66	2015-08-12
OMXAFGX	510,91	2015-08-13
OMXAFGX	509,72	2015-08-14
OMXAFGX	511,23	2015-08-17
OMXAFGX	509,20	2015-08-18
OMXAFGX	499,62	2015-08-19
OMXAFGX	492,71	2015-08-20
OMXAFGX	480,14	2015-08-21
OMXAFGX	458,43	2015-08-24
OMXAFGX	473,40	2015-08-25
OMXAFGX	469,56	2015-08-26
OMXAFGX	482,72	2015-08-27
OMXAFGX	484,48	2015-08-28
OMXAFGX	483,17	2015-08-31
OMXAFGX	473,03	2015-09-01
OMXAFGX	473,64	2015-09-02
OMXAFGX	483,49	2015-09-03
OMXAFGX	472,48	2015-09-04
OMXAFGX	475,62	2015-09-07
OMXAFGX	480,74	2015-09-08
OMXAFGX	486,62	2015-09-09
OMXAFGX	482,59	2015-09-10
OMXAFGX	480,56	2015-09-11
OMXAFGX	474,24	2015-09-14
OMXAFGX	473,78	2015-09-15
OMXAFGX	478,24	2015-09-16
OMXAFGX	479,00	2015-09-17
OMXAFGX	470,22	2015-09-18
OMXAFGX	473,52	2015-09-21
OMXAFGX	462,39	2015-09-22
OMXAFGX	462,59	2015-09-23
OMXAFGX	450,16	2015-09-24
OMXAFGX	461,16	2015-09-25
OMXAFGX	452,62	2015-09-28
OMXAFGX	453,15	2015-09-29
OMXAFGX	461,71	2015-09-30
OMXAFGX	458,21	2015-10-01
OMXAFGX	460,26	2015-10-02
OMXAFGX	474,04	2015-10-05
OMXAFGX	474,81	2015-10-06
OMXAFGX	472,92	2015-10-07
OMXAFGX	476,41	2015-10-08
OMXAFGX	482,09	2015-10-09
OMXAFGX	481,91	2015-10-12
OMXAFGX	475,85	2015-10-13
OMXAFGX	470,81	2015-10-14
OMXAFGX	474,18	2015-10-15
OMXAFGX	473,41	2015-10-16
OMXAFGX	475,17	2015-10-19
OMXAFGX	478,52	2015-10-20
OMXAFGX	476,02	2015-10-21
OMXAFGX	485,11	2015-10-22
OMXAFGX	492,11	2015-10-23
OMXAFGX	492,85	2015-10-26
OMXAFGX	489,16	2015-10-27
OMXAFGX	491,72	2015-10-28
OMXAFGX	491,63	2015-10-29
OMXAFGX	493,26	2015-10-30
OMXAFGX	495,31	2015-11-02
OMXAFGX	497,43	2015-11-03
OMXAFGX	503,72	2015-11-04
OMXAFGX	502,87	2015-11-05
OMXAFGX	504,26	2015-11-06
OMXAFGX	500,63	2015-11-09
OMXAFGX	496,75	2015-11-10
OMXAFGX	500,77	2015-11-11
OMXAFGX	494,31	2015-11-12
OMXAFGX	490,23	2015-11-13
OMXAFGX	492,03	2015-11-16
OMXAFGX	501,78	2015-11-17
OMXAFGX	502,04	2015-11-18
OMXAFGX	502,61	2015-11-19
OMXAFGX	505,19	2015-11-20
OMXAFGX	504,31	2015-11-23
OMXAFGX	495,92	2015-11-24
OMXAFGX	501,36	2015-11-25
OMXAFGX	505,09	2015-11-26
OMXAFGX	505,81	2015-11-27
OMXAFGX	511,36	2015-11-30
OMXAFGX	510,85	2015-12-01
OMXAFGX	512,81	2015-12-02
OMXAFGX	503,97	2015-12-03
OMXAFGX	499,17	2015-12-04
OMXAFGX	502,47	2015-12-07
OMXAFGX	490,74	2015-12-08
OMXAFGX	487,03	2015-12-09
OMXAFGX	484,45	2015-12-10
OMXAFGX	474,13	2015-12-11
OMXAFGX	469,68	2015-12-14
OMXAFGX	480,66	2015-12-15
OMXAFGX	481,47	2015-12-16
OMXAFGX	485,68	2015-12-17
OMXAFGX	481,17	2015-12-18
OMXAFGX	479,93	2015-12-21
OMXAFGX	478,40	2015-12-22
OMXAFGX	488,14	2015-12-23
OMXAFGX	485,15	2015-12-28
OMXAFGX	490,99	2015-12-29
OMXAFGX	490,46	2015-12-30
OMXAFGX	474,87	2016-01-04
OMXAFGX	472,30	2016-01-05
OMXAFGX	461,58	2016-01-07
OMXAFGX	458,15	2016-01-08
OMXAFGX	456,99	2016-01-11
OMXAFGX	458,64	2016-01-12
OMXAFGX	460,31	2016-01-13
OMXAFGX	451,89	2016-01-14
OMXAFGX	440,12	2016-01-15
OMXAFGX	439,39	2016-01-18
OMXAFGX	447,51	2016-01-19
OMXAFGX	434,03	2016-01-20
